scheme_code,scheme_name,fund_house,category,annual_return,cagr,volatility,sharpe_ratio,max_drawdown,fund_rank,risk_category
119415,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,Baroda BNP Paribas LIQUID,Liquid,0.1626265294835508,0.1673865003450825,0.1618629120568468,0.6340336287012308,-0.1729574773053031,2774.0,High
119416,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID,Liquid,0.2374748009208319,0.2602530049384697,0.1671805057682994,1.0615759301912846,-0.1789414729767582,897.0,High
139344,Baroda BNP Paribas Liquid Fund - Plan C,Baroda BNP Paribas Liquid,Liquid,0.1503517915154504,0.1526171595041596,0.1620912162540901,0.5574132491782724,-0.2167584211999633,3220.0,High
116803,Baroda BNP Paribas Liquid Fund - Regular - Weekly IDCW Option,Baroda BNP Paribas Liquid,Liquid,0.1772492404670467,0.1867159550479318,0.1539215799085632,0.761746601981986,-0.2812613265675958,2097.0,Low
111707,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID,Liquid,0.1495584057303135,0.1514220805254698,0.1634369862306175,0.5479690233882695,-0.1436000364930203,3280.0,High
111704,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,Baroda BNP Paribas LIQUID,Liquid,0.1062495038269599,0.1014619350686234,0.1606882322701266,0.2878213492896713,-0.2580758426966293,4873.0,High
142248,BARODA BNP PARIBAS LIQUID FUND PLAN C IDCW ABOVE 3 YRS,BARODA BNP PARIBAS LIQUID,Liquid,0.1161851447809428,0.113791044562324,0.1554149302238723,0.3615170350751322,-0.1680993314231139,4443.0,Low
142246,BARODA BNP PARIBAS LIQUID FUND PLAN C IDCW UPTO 3YRS,BARODA BNP PARIBAS LIQUID,Liquid,0.1315792771887896,0.1300739361757541,0.1641396073140343,0.4360877813716413,-0.2211496270293973,3965.0,High
142245,BARODA BNP PARIBAS LIQUID FUND PLAN C REDEMPTION ABOVE 3 YRS,BARODA BNP PARIBAS LIQUID,Liquid,-0.0597189122154073,-0.0713951863382316,0.1537979437746781,-0.7784168583606142,-0.3993736951983301,8014.0,Low
142247,BARODA BNP PARIBAS LIQUID FUND PLAN C REDEMPTION UPTO 3YRS,BARODA BNP PARIBAS LIQUID,Liquid,0.1161024628158863,0.1132747709322414,0.1577101539275301,0.3557314568449801,-0.1975308641975297,4478.0,Medium
118307,CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND,Liquid,0.175411819092696,0.1838966072349555,0.1569971366757482,0.7351205349117934,-0.1355905261484655,2231.0,Low
118305,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND,Liquid,0.2548787349469153,0.2848721767743212,0.15913615390798,1.2246037758308734,-0.124293005931853,521.0,Medium
118304,CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND,Liquid,0.2999982860749958,0.3443308381020449,0.1675662659310385,1.432258961799426,-0.1642791431199897,239.0,High
118306,CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND,Liquid,0.0429425591501747,0.0321550063731341,0.1573369694931286,-0.108413432041922,-0.2031854379977239,6795.0,Medium
118308,CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND,Liquid,0.0423146798645459,0.0316720182838941,0.1562477997991463,-0.1131876426944137,-0.3726708074534182,6816.0,Low
139235,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,Canara Robeco Liquid Fund,Liquid,0.1111835078916183,0.1078631452308305,0.1564456542832412,0.3271647788883404,-0.1351883772469838,4637.0,Low
154011,Capitalmind Liquid Fund - Direct-Growth,Capitalmind Liquid Fund -,Liquid,0.1957728427788585,0.2093888825279348,0.1554215036222581,0.873578234765027,-0.1390311854048708,1601.0,Low
154010,Capitalmind Liquid Fund - Regular-Growth,Capitalmind Liquid Fund -,Liquid,0.0041986298493356,-0.0087109907608305,0.1591493051702116,-0.3506227695495386,-0.3088248742569736,7565.0,Medium
119125,DSP Liquidity Fund - Direct Plan - Growth,DSP Liquidity Fund -,Liquid,0.1299236237604677,0.1283644082508515,0.1628512327753993,0.4293711663632586,-0.284311520875497,3998.0,High
119124,DSP Liquidity Fund - Direct Plan - IDCW - Daily,DSP Liquidity Fund -,Liquid,0.0821159368773547,0.0745547744077894,0.1591520272713558,0.1389610754982519,-0.1549845503333873,5684.0,Medium
119123,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,DSP Liquidity Fund -,Liquid,0.1385104505870327,0.1395523455358904,0.1568928887136246,0.5004079613215437,-0.2247439800719635,3567.0,Low
103347,DSP Liquidity Fund - Regular Plan - Growth,DSP Liquidity Fund -,Liquid,0.1030889425414499,0.0971448553020388,0.1645008266717478,0.2619375441038453,-0.2189379398592455,5020.0,High
103348,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,DSP Liquidity Fund -,Liquid,0.0250693022811637,0.012144744243494,0.1638298146113,-0.2132133140827403,-0.2268687924725573,7205.0,High
103349,DSP Liquidity Fund- Regular Plan - IDCW - Daily,DSP Liquidity Fund- Regular,Liquid,0.294967787827626,0.3386394188844714,0.1619873372946944,1.4505318239793177,-0.1067823980621721,219.0,High
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,Edelweiss Liquid Fund -,Liquid,0.1925993215836445,0.2055938607987246,0.1545763491175794,0.8578241260102608,-0.1583231129445862,1678.0,Low
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,Edelweiss Liquid Fund -,Liquid,0.3034786323588959,0.3518205827461107,0.1558299841034808,1.562463307428761,-0.1903361344537806,129.0,Low
140198,Edelweiss Liquid Fund - Direct Plan - IDCW Option,Edelweiss Liquid Fund -,Liquid,0.0722388163612391,0.0637753525305466,0.158304078663954,0.0773120722127416,-0.2694198623402167,5993.0,Medium
140192,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,Edelweiss Liquid Fund -,Liquid,0.1065204721420344,0.1015360303069221,0.1618696846024638,0.2873945931029899,-0.1554765666140078,4877.0,High
140193,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,Edelweiss Liquid Fund -,Liquid,0.0961046010425609,0.0898769032436368,0.1610642916616438,0.2241626661631976,-0.2165298613076701,5232.0,High
100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,Franklin India Liquid Fund,Liquid,0.0936499266597682,0.0880200379542517,0.1559531008438737,0.2157695260798662,-0.1932720270376474,5291.0,Low
100538,Franklin India Liquid Fund - Regular Plan - Growth,Franklin India Liquid Fund,Liquid,0.1590775618388141,0.1640527546745451,0.1569361855052754,0.6313238818684276,-0.1555515173541705,2792.0,Low
100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,Franklin India Liquid Fund,Liquid,0.1117772314061021,0.1079003148619854,0.1599968346894288,0.3236140984076799,-0.1984380546680869,4656.0,Medium
118577,Franklin India Liquid Fund - Super Institutional - Direct - Growth,Franklin India Liquid Fund,Liquid,0.0791864919301182,0.0712548310233711,0.1594768991250288,0.1203089101643249,-0.1600429645542434,5767.0,Medium
100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,Franklin India Liquid Fund,Liquid,0.1170192123477215,0.1136099176079965,0.1617336561050425,0.3525500735028757,-0.2262641204948894,4491.0,High
119135,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,Groww Liquid Fund (,Liquid,0.1525937204541504,0.1551095602668282,0.1629712980559633,0.568159679395536,-0.2343350149886681,3164.0,High
119136,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),Groww Liquid Fund (formerly,Liquid,0.0896684420639679,0.0828138934876441,0.160099277365473,0.1853127793715214,-0.1573789392774797,5453.0,Medium
115991,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option,Groww Liquid Fund (formerly,Liquid,0.0433847643259973,0.0315994075652263,0.1634525274184815,-0.1016517513459016,-0.1618447436264675,6768.0,High
119138,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Groww Liquid Fund (formerly,Liquid,0.117974335522675,0.1157909959640912,0.1558130274241596,0.3720763050502528,-0.1250435388366411,4360.0,Low
119139,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Groww Liquid Fund (formerly,Liquid,0.0224540259164093,0.0084347662521848,0.1693707690531672,-0.2216791852188177,-0.2711502914830085,7233.0,High
119137,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Groww Liquid Fund (formerly,Liquid,0.1756368522907514,0.184794003845063,0.1536648272536512,0.7525264848010544,-0.1833271167474826,2138.0,Low
119091,HDFC Liquid Fund - Growth Option - Direct Plan,HDFC Liquid Fund -,Liquid,0.0188515311184234,0.0076231479839115,0.151769943229725,-0.2711239656938699,-0.2643163411148174,7384.0,Low
100868,HDFC Liquid Fund - Growth Plan,HDFC Liquid Fund -,Liquid,-0.0047459340663156,-0.0174518015351974,0.1566008368099546,-0.4134456455356564,-0.3414187643020592,7682.0,Low
100875,HDFC Liquid Fund - IDCW Daily,HDFC Liquid Fund -,Liquid,0.1518225907694302,0.154745997541317,0.1600424972917886,0.5737388026507723,-0.2185310974315433,3133.0,Medium
119089,HDFC Liquid Fund - IDCW Daily - Direct Plan,HDFC Liquid Fund -,Liquid,0.0936943858972737,0.0867248761411993,0.1634969786076915,0.2060856792841592,-0.3142419049337058,5344.0,High
100876,HDFC Liquid Fund - IDCW Monthly,HDFC Liquid Fund -,Liquid,0.0893186818143019,0.0823155446735488,0.1606737326855202,0.1824733970155913,-0.2295805739514356,5466.0,High
100878,HDFC Liquid Fund-Premium Plan - Dividend-Weekly,HDFC Liquid Fund-Premium Plan,Liquid,0.1822406946973195,0.1925438270403672,0.1555894017718802,0.7856620907672405,-0.1572531036796776,1987.0,Low
100881,HDFC Liquid Fund-Premium Plus Plan - Dividend-Weekly,HDFC Liquid Fund-Premium Plus,Liquid,0.0679925611279488,0.0595782794598183,0.1555560830241888,0.0513805758834,-0.187569367369591,6108.0,Low
100872,HDFC Liquid Fund-PREMIUM PLUS- Growth,HDFC Liquid Fund-PREMIUM PLUS-,Liquid,0.1455355325902971,0.1477815386698537,0.1573287069342562,0.5436740329025926,-0.1926774660871846,3303.0,Medium
120038,HSBC Liquid Fund -  Growth Direct,HSBC Liquid Fund -,Liquid,0.1441876906549196,0.1455642153481244,0.160624798349028,0.5241263585712644,-0.3221143919058434,3431.0,High
120037,HSBC Liquid Fund - Direct Daily IDCW,HSBC Liquid Fund -,Liquid,0.0883857414701923,0.0816715637313032,0.1584487416243477,0.1791477873487289,-0.2881655311632605,5480.0,Medium
120039,HSBC Liquid Fund - Direct Monthly IDCW,HSBC Liquid Fund -,Liquid,-0.2202099682547539,-0.2151697329253331,0.165613285502323,-1.6919534408416983,-0.6462257263834132,8098.0,High
120040,HSBC Liquid Fund - Direct Weekly IDCW,HSBC Liquid Fund -,Liquid,0.1617140175510064,0.1676827014061386,0.1545188415258052,0.6582628794432149,-0.1524094667807239,2646.0,Low
118907,HSBC Liquid Fund - Growth,HSBC Liquid Fund -,Liquid,0.0568447967902506,0.0466791448026671,0.1599686785006206,-0.0197238811955125,-0.3631687242798352,6427.0,Medium
100357,ICICI Prudential Liquid Fund -Quarterly IDCW,ICICI Prudential Liquid Fund,Liquid,0.0828935731159132,0.0752857645827496,0.1599442063874294,0.1431347445024588,-0.2512680935296304,5667.0,Medium
100359,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,ICICI Prudential Liquid Institutional,Liquid,0.0705323893405738,0.0619350394554767,0.1580867169599161,0.0666241259425004,-0.247982680574691,6036.0,Medium
130933,ICICI Prudential Liquid Fund - Bonus,ICICI Prudential Liquid Fund,Liquid,-0.0033048992680644,-0.0170179290859145,0.16302248339757,-0.3883200522327955,-0.2060838033843679,7637.0,High
103343,ICICI Prudential Liquid Fund - Daily IDCW,ICICI Prudential Liquid Fund,Liquid,0.2615335729139462,0.2945210206013053,0.1554056218766812,1.2968229236511717,-0.1315215468961859,396.0,Low
120198,ICICI Prudential Liquid Fund - Direct Plan -  Annual IDCW,ICICI Prudential Liquid Fund,Liquid,0.0727167790663562,0.0641552554148543,0.1591343838176635,0.0799122022612486,-0.1974585950885206,5983.0,Medium
120187,ICICI Prudential Liquid Fund - Direct Plan -  Half Yearly IDCW,ICICI Prudential Liquid Fund,Liquid,0.1353472018572973,0.1362832333373347,0.1543878199447939,0.4880385116147115,-0.1941027384558327,3649.0,Low
112119,ICICI Prudential Liquid Fund-Annual IDCW,ICICI Prudential Liquid Fund-Annual,Liquid,0.0553494778262808,0.0443073215685558,0.1641941480456236,-0.0283233125484287,-0.3093651350403391,6463.0,High
101751,ICICI Prudential Liquid Institutional Fund - Growth,ICICI Prudential Liquid Institutional,Liquid,0.1573852315330565,0.1626221854924361,0.1537392041568227,0.6334443583675509,-0.1855510694957484,2778.0,Low
104484,Invesco India Liquid Fund - Daily IDCW (Reinvestment),Invesco India Liquid Fund,Liquid,0.2264193546167096,0.2484035927782906,0.1551605095180619,1.0725625684887112,-0.1410720979632642,867.0,Low
120537,Invesco India Liquid Fund - Direct Plan - Growth,Invesco India Liquid Fund,Liquid,-0.0132502517835064,-0.0250230621730995,0.1499056740405767,-0.4886422895752359,-0.2131795716639221,7782.0,Low
120536,Invesco India Liquid Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Invesco India Liquid Fund,Liquid,-0.0695530684315716,-0.0813408351047256,0.1574918039620407,-0.8226019714828907,-0.2861693947050438,8030.0,Medium
120535,Invesco India Liquid Fund - Direct Plan - Weekly IDCW (Reinvestment),Invesco India Liquid Fund,Liquid,0.1441784841480802,0.145738880726717,0.1596350111916254,0.5273184342188735,-0.1638364779874208,3416.0,Medium
120534,Invesco India Liquid Fund - Direct Plan- Daily IDCW (Reinvestment),Invesco India Liquid Fund,Liquid,0.1355603894215717,0.1348224849625849,0.1636217274348952,0.4617992402728852,-0.2324225448725272,3804.0,High
147161,ITI Liquid Fund - Direct Plan - Annually IDCW Option,ITI Liquid Fund -,Liquid,0.1205723650472688,0.1183213885783873,0.1584054507410492,0.3823881360388827,-0.1905434015525755,4295.0,Medium
147158,ITI Liquid Fund - Direct Plan - Daily IDCW Option,ITI Liquid Fund -,Liquid,0.1419413000359516,0.1424658326699961,0.1628873304673309,0.5030550859963048,-0.208495145631068,3546.0,High
147160,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund -,Liquid,0.1025363569013573,0.0982618125906331,0.1548686813015252,0.2746608064579577,-0.1434262948207182,4951.0,Low
147157,ITI Liquid Fund - Direct Plan - Growth Option,ITI Liquid Fund -,Liquid,0.0933184306434181,0.0873937023456634,0.1574407037630118,0.2116252649224107,-0.18420120439249,5307.0,Medium
147163,ITI Liquid Fund - Direct Plan - Monthly IDCW Option,ITI Liquid Fund -,Liquid,0.2244610545924648,0.2446799829458212,0.1611266896113032,1.020694057509686,-0.1589154829084779,1025.0,High
153651,JioBlackRock Liquid Fund - Direct Plan - Growth Option,JioBlackRock Liquid Fund -,Liquid,0.2196607092643417,0.2396198624219747,0.1555666321107982,1.0263171934623334,-0.1865942028985505,1003.0,Low
120410,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units,JM Liquid Fund (Direct),Liquid,0.1886320213448118,0.20007249300741,0.1576886625885518,0.8157341132408746,-0.1291032148900169,1850.0,Medium
120411,JM Liquid Fund (Direct) - Daily IDCW,JM Liquid Fund (Direct),Liquid,0.1090252480401682,0.105429942750328,0.1561554474224008,0.3139515710108711,-0.1738640630867446,4707.0,Low
120406,JM Liquid Fund (Direct) - Growth Option,JM Liquid Fund (Direct),Liquid,0.3749579753058306,0.4553236851702749,0.1566189450864593,2.0109826121735304,-0.1588803469347516,11.0,Low
120408,JM Liquid Fund (Direct) - Quarterly IDCW,JM Liquid Fund (Direct),Liquid,-0.0429074786936268,-0.0552916488920902,0.155218924267028,-0.6629828107595426,-0.3845117845117844,7956.0,Low
120407,JM Liquid Fund (Direct) - Weekly IDCW,JM Liquid Fund (Direct),Liquid,0.0616999544716194,0.0511881829346729,0.1642204440841614,0.0103516616405462,-0.3187868807465352,6298.0,High
100244,JM Liquid Fund (Regular) - Quarterly IDCW,JM Liquid Fund (Regular),Liquid,0.0322468278903269,0.020330642185804,0.1600906531532331,-0.1733591035018686,-0.4092079845460403,7057.0,Medium
100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,JM Liquid Fund (Regular),Liquid,-0.043414248585772,-0.0569735289367586,0.1628308968792261,-0.6351021247673642,-0.2957699933906144,7934.0,High
100233,JM Liquid Fund (Regular) - Weekly IDCW,JM Liquid Fund (Regular),Liquid,0.0367333972741746,0.0252279232499903,0.1593293594567379,-0.1460283453417311,-0.1932892249527412,6944.0,Medium
100234,JM Liquid Fund - Growth Option,JM Liquid Fund -,Liquid,0.1264600930191746,0.1249718544876945,0.1593761702541638,0.4170014432721526,-0.3254489360018981,4074.0,Medium
148414,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,JM Liquid Fund -,Liquid,0.2214484106076314,0.2412738720627216,0.1588445656453501,1.016392408211779,-0.1499612503229134,1042.0,Medium
148413,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,JM Liquid Fund -,Liquid,0.1686623861732167,0.1757859950553464,0.1562665719262545,0.6953655208133497,-0.1740359042553187,2437.0,Low
148415,JM Liquid Fund - Withheld Brokerage I.E.F. (Direct) - Growth Plan,JM Liquid Fund -,Liquid,0.1381713570011019,0.1400220716736919,0.1521801355080592,0.5136764843855857,-0.1591245424098454,3496.0,Low
139258,JM Liquid Fund Unclaimed Dividend (Direct) Growth Plan,JM Liquid Fund Unclaimed,Liquid,0.0332116492667099,0.0218150658815419,0.1573443709056723,-0.1702529971621901,-0.2307273222555169,7039.0,Medium
139260,JM Liquid Fund Unclaimed Dividend IEF (Direct) Growth Plan,JM Liquid Fund Unclaimed,Liquid,0.147626350021526,0.1492565062169109,0.1627413042203525,0.538439521800068,-0.1492826677006602,3337.0,High
139257,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,JM Liquid Fund Unclaimed,Liquid,0.1576676836774568,0.1609552213314344,0.1642754453024318,0.5945361067057233,-0.1300400534045397,3030.0,High
139259,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,JM Liquid Fund Unclaimed,Liquid,-0.006638726650244,-0.0191882361808134,0.155393757993555,-0.4288378600960783,-0.3338240706661762,7706.0,Low
101549,JM Liquid Fund (Regular) - Bonus Option - Principal Units,JM Liquid Fund (Regular),Liquid,0.1603186126165234,0.1644066323789286,0.1629718140055464,0.6155580535730506,-0.2428842504743827,2901.0,High
101078,JM Liquid Fund (Regular) - Daily IDCW,JM Liquid Fund (Regular),Liquid,0.1123745573533529,0.1094251960893564,0.1553225543510883,0.3371986610197413,-0.1778693722257444,4570.0,Low
119764,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,Kotak Liquid Fund -,Liquid,0.0737951128425176,0.0661174301424998,0.1546671650051105,0.0891922525512239,-0.1894855215068882,5943.0,Low
119766,Kotak Liquid Fund - Direct Plan - Growth,Kotak Liquid Fund -,Liquid,0.1126726003112528,0.1092882943497337,0.1580155220207401,0.3333381406944276,-0.219070133963751,4599.0,Medium
153585,Kotak Liquid Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option,Kotak Liquid Fund -,Liquid,0.0110579640143418,-0.0021460980378092,0.1621222121079276,-0.3018835935514904,-0.2247497725204743,7454.0,High
100833,Kotak Liquid Fund - Regular  - Daily Reinvestment of Income Distribution cum capital withdrawal option,Kotak Liquid Fund -,Liquid,0.1300641822083597,0.1303153516537634,0.1531268987828533,0.4575563324619833,-0.2525252525252529,3829.0,Low
100835,Kotak Liquid Fund - Regular Plan - Growth,Kotak Liquid Fund -,Liquid,0.1316381030333564,0.1302066628057139,0.1636723120321799,0.4376922531605194,-0.1591099916036937,3960.0,High
120248,LIC MF Liquid Fund-Direct Plan-Daily IDCW,LIC MF Liquid Fund-Direct,Liquid,0.0796367894096424,0.0705223318567134,0.1662202594615398,0.1181371601347186,-0.2428376534788538,5786.0,High
120249,LIC MF Liquid Fund-Direct Plan-Growth,LIC MF Liquid Fund-Direct,Liquid,0.2064357849486071,0.2210875168963955,0.1640072618304972,0.8928615923113801,-0.2329108871370117,1525.0,High
151930,LIC MF Liquid Fund-Direct Plan-Monthly IDCW,LIC MF Liquid Fund-Direct,Liquid,0.0466536710367657,0.035634533929594,0.1603099074268724,-0.0832533009185498,-0.1613080516625444,6690.0,High
151932,LIC MF Liquid Fund-Direct Plan-Weekly IDCW,LIC MF Liquid Fund-Direct,Liquid,0.0601485713585644,0.0493781549952383,0.1649768003991815,0.0009005590980367,-0.2729678326304467,6334.0,High
101184,LIC MF Liquid Fund-Regular Plan-Daily IDCW,LIC MF Liquid Fund-Regular,Liquid,0.1406078948899629,0.1420570016738513,0.1568352859199769,0.5139653007110405,-0.3205220134805686,3494.0,Low
101185,LIC MF Liquid Fund-Regular Plan-Growth,LIC MF Liquid Fund-Regular,Liquid,0.07048640565137,0.0615593415243693,0.159915387979075,0.0655747128771762,-0.2585034013605439,6042.0,Medium
151928,LIC MF Liquid Fund-Regular Plan-Monthly IDCW,LIC MF Liquid Fund-Regular,Liquid,0.0257056392723495,0.0133515079446067,0.1606896352097422,-0.2134198679515782,-0.2188073394495413,7206.0,High
151927,LIC MF Liquid Fund-Regular Plan-Weekly IDCW,LIC MF Liquid Fund-Regular,Liquid,0.2345710085192574,0.2576091979774439,0.1617875342552918,1.07901396311408,-0.1406469760900144,850.0,High
139535,Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW,Mahindra Manulife Liquid Fund,Liquid,0.0341772461504907,0.0224484771721711,0.1596444451288213,-0.1617516589986716,-0.285684945574041,7009.0,Medium
139536,Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW,Mahindra Manulife Liquid Fund,Liquid,0.1438360992753712,0.1466646533578213,0.1524298982310935,0.5499977382932473,-0.2160187842421078,3266.0,Low
139538,Mahindra Manulife Liquid Fund - Direct Plan -Growth,Mahindra Manulife Liquid Fund,Liquid,0.0865363414775931,0.0807688845992962,0.1517440324792666,0.1748756840320487,-0.203072348860258,5504.0,Low
139534,Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW,Mahindra Manulife Liquid Fund,Liquid,0.2398971427862049,0.2657828540906477,0.1559022166912294,1.1539101021411289,-0.1666517857142851,660.0,Low
139537,Mahindra Manulife Liquid Fund - Regular Plan - Growth,Mahindra Manulife Liquid Fund,Liquid,0.187369339290596,0.1985329593955307,0.157446742687277,0.8089677634270201,-0.1597171062325032,1875.0,Medium
118859,Mirae Asset Liquid Fund - Direct Plan - Growth,Mirae Asset Liquid Fund,Liquid,0.1152610911412526,0.1121223163878313,0.1588062432327929,0.3479780770347032,-0.1539258875356299,4517.0,Medium
118862,Mirae Asset Liquid Fund - Direct Plan - Weekly IDCW,Mirae Asset Liquid Fund,Liquid,0.0056867115264726,-0.0073207159793519,0.1599497649219239,-0.3395646658189167,-0.308584686774941,7538.0,Medium
118861,Mirae Asset Liquid Fund - Direct Plan -Daily IDCW,Mirae Asset Liquid Fund,Liquid,0.1526104203545378,0.1554140984544021,0.1615261149041494,0.5733464239481856,-0.1480919735485045,3135.0,High
118860,Mirae Asset Liquid Fund - Direct Plan -Monthly IDCW,Mirae Asset Liquid Fund,Liquid,0.3032961795099719,0.3511568424357258,0.1577165985548755,1.5426161972756471,-0.115620356612185,145.0,Medium
111647,Mirae Asset Liquid Fund - Regular - Daily IDCW,Mirae Asset Liquid Fund,Liquid,0.1746349838445252,0.1830187484985614,0.1565581434718144,0.732219872453733,-0.1646685472496472,2248.0,Low
145834,Motilal Oswal Liquid Fund - Direct Growth,Motilal Oswal Liquid Fund,Liquid,0.1361944978534234,0.1345382482545689,0.1688446504416224,0.4512698368241609,-0.1746875582913633,3864.0,High
145946,Motilal Oswal Liquid Fund - Regular Growth,Motilal Oswal Liquid Fund,Liquid,0.1797395561664054,0.1903285344255272,0.1510028589557784,0.7929621796198673,-0.1306910569105689,1961.0,Low
147442,Motilal Oswal Liquid Fund - Unclaimed Dividend - Greater than 3 years,Motilal Oswal Liquid Fund,Liquid,-0.0677358384045832,-0.0799906734296524,0.1599519815926675,-0.7985886585004889,-0.3716753022452519,8022.0,Medium
147441,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund,Liquid,0.1184318275043902,0.1160897190011636,0.1570109474499947,0.3721512955203312,-0.2010413653456761,4358.0,Low
147443,Motilal Oswal Liquid Fund - Unclaimed Redemption - Greater than 3 years,Motilal Oswal Liquid Fund,Liquid,0.148772436428266,0.1507211263074142,0.1621661403970125,0.5474165951716847,-0.2947486241955028,3284.0,High
119163,Navi Liquid Fund - Direct Plan Daily IDCW - ReInvestment,Navi Liquid Fund -,Liquid,0.0669562638270339,0.0584824154312102,0.1553194051023829,0.044786830225422,-0.2443807844865591,6140.0,Low
119161,Navi Liquid Fund - Direct Plan Monthly IDCW - Payout,Navi Liquid Fund -,Liquid,0.1245476513273247,0.1234745800127896,0.1554008177827813,0.415362365837413,-0.2600368846644922,4083.0,Low
119162,Navi Liquid Fund - Direct Plan Weekly IDCW - Payout,Navi Liquid Fund -,Liquid,0.2833479386810768,0.3222573530852355,0.1636525364971676,1.3647691839163296,-0.1132546669164012,305.0,High
112645,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund -,Liquid,0.1481712469419264,0.1514610497095243,0.1544091350359986,0.5710235143883836,-0.1817149346961954,3148.0,Low
112647,Navi Liquid Fund - Regular Plan Monthly IDCW,Navi Liquid Fund -,Liquid,-0.0657451823037739,-0.0785628760864273,0.163012007861664,-0.7713860098606012,-0.3169583584791797,8012.0,High
119164,Navi Liquid Fund-Direct Plan-Growth Option,Navi Liquid Fund-Direct Plan-Growth,Liquid,0.2342530308471975,0.2564604663167205,0.1652402457612328,1.0545435226414992,-0.1877059986816083,917.0,High
112636,Navi Liquid Fund-Regular Plan-Growth Option,Navi Liquid Fund-Regular Plan-Growth,Liquid,0.0865603126835575,0.0786873214003223,0.1636607752672942,0.1622888113549424,-0.2384252284824741,5572.0,High
140437,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption,Liquid,0.2369417799509892,0.2619420480867773,0.1558683595688407,1.1352001165627288,-0.1168204697986579,702.0,Low
139386,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years,Navi Liquid Fund-Unclaimed Redemption,Liquid,0.2208368930301376,0.2406034596766635,0.1582530098109331,1.016327545506348,-0.1267193444541996,1043.0,Medium
100852,NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION,NIPPON INDIA LIQUID FUND,Liquid,0.0576476029674764,0.0478176036712618,0.1584167529076424,-0.0148494208431039,-0.1911139120844457,6399.0,Medium
